507	Jones P, Kafonek S, Laurora I et al. Comparative dose efficacy study of atorvastatin versus lovastatin, pravastatin, $LOVASTATIN$ and fluvastatin in patients with #HYPERCHOLESTEROLEMIA# (the CURVES study.	8	treats2	treats1	2
508	Subsequent $TENDON RUPTURE$ was minimal and even #TENDONS# found to be thinned out at the time of surgery remained intact.	6	location2	location1	2
509	The second was composed of 15 cases of $HISTOPLASMOSIS$ with strong #HISTOPLASMIN# skin tests.	9	diagnosed by1	diagnosed by2	1
510	The scientific evidence supports the efficacy of $FLUORIDE SUPPLEMENTS$ in #CARIES# prevention but there is weaker support for their effectiveness.	8	treats2	treats1	2
511	The authors report a case of a 13 year old boy who presented with $HEADACHE$ unsteadiness, diplopia and papilloedema due to #POSTERIOR FOSSA MEDULLOBLASTOMA CAUSING OBSTRUCTIVE HYDROCEPHALUS#.	1	causes1	causes2	1
512	$MYOSITIS OSSIFICANS PROGRESSIVA$ is an autosomal dominant disease resulting in #PROGRESSIVE OSSIFICATION# and skeletal deformities, mainly in the connective tissue of muscle.	2	causes2	causes1	2
513	In 1954, 70 of the 210 survey areas of the previous year were re surveyed in order to assess the trends in types and extent of tuberculosis and in reactions to $TUBERCULIN TESTING$ during the year and to determine the #TUBERCULOSIS# incidence.	10	diagnosed by2	diagnosed by1	2
514	A myo inositol related defect in nerve sodium potassium ATPase activity in experimental $DIABETES$ has been suggested as a possible pathogenetic factor in #DIABETIC NEUROPATHY#	2	causes2	causes1	2
515	? Data from cohort studies of patients with MEN2a reveal that $PRIMARY HYPERPARATHYROIDISM$ is present in approximately 30% of patients with #MEN2A#.	1	causes1	causes2	1
516	If $TB$ is a concern, a #PPD# is performed.	7	treats1	treats2	1
517	The authors investigated the role of somatic mutations of the $NEUROFIBROMATOSIS TYPE 2$ (NF2) gene in #SPORADIC MENINGIOMA#	6	location2	location1	2
518	Moreover, the formation of large nuclear inclusions filled with smooth filaments appears to be a characteristic process of SSPE, but not of measles, since this type of inclusion is invariably seen in $SSPE #BRAIN# TISSUES$ #BRAIN# cultures derived from them, and CV 1 cells infected with SSPE viruses.	6	location2	location1	2
519	However, madarosis may be the presenting sign of DLE in the absence of any history of preceding erythema and scarring and should therefore be considered in the differential diagnosis of chronic $BLEPHARITIS$ that persists despite usual medical management and #EYELID# hygiene.	6	location2	location1	2
520	The two reported cases and the 18 cases from the literature indicate that the physician must consider $GALLBLADDER METASTASIS$ in melanoma patients presenting with symptoms compatible with #CHOLECYSTITIS#	1	causes1	causes2	1
521	Five of 15 patients receiving bepridil did not experience angina during treadmill exercise; in the remaining 10 patients, time to onset of $ANGINA$ during exercise was 5.7 +/  0.9 minutes with #BEPRIDIL# as opposed to 4.5 +/  0.8 minutes with placebo (p less than 0.05.	7	treats1	treats2	1
522	Of the 101 $SEGMENTAL BRONCHI$ showing bronchiectasis on bronchography, CT correctly identified #BRONCHIECTASIS# in 98 segments (97%.	5	location1	location2	1
523	$DPA INDUCED CICATRICIAL PEMPHIGOID$ is a severe disease of both #MUCOUS AND CUTANEOUS INVOLVEMENT# with a prognosis similar to the spontaneous disease.	2	causes2	causes1	2
524	CIS is found in the $CONTRALATERAL TESTIS$ in 5% of the patients with #TESTICULAR GERM CELL CANCER#	5	location1	location2	1
525	$INTRACORPOREAL PAPAVERINE$ has been used as an out patient procedure to assess the #ERECTILE DYSFUNCTION# of 129 men.	10	diagnosed by2	diagnosed by1	2
526	Other physical and laboratory findings of $OHSS$ include weight gain, ovarian enlargement, #ASCITES# pleural effusion, hemoconcentration, electrolyte imbalances, renal dysfunction, and thrombosis.	2	causes2	causes1	2
527	Fluconazole compared with $AMPHOTERICIN B$ plus flucytosine for #CRYPTOCOCCAL MENINGITIS# in AIDS: a randomized trial.	8	treats2	treats1	2
528	Angioimmunoblastic lymphadenopathy $WITH DYSPROTEINEMIA (AILD)$ is a rare lymphoproliferative disorder characterized by diffuse #LYMPHADENOPATHY# fever, hepatosplenomegaly, hemolytic anemia, and polyclonal hypergammaglobulinemia.	2	causes2	causes1	2
529	Current diagnostic tests for tuberculosis based on $TUBERCULIN$ have poor specificity, and both BCG vaccination and exposure to non #TUBERCULOSIS# mycobacteria produce a response similar to that induced by infection with Mycobacterium tuberculosis.	10	diagnosed by2	diagnosed by1	2
530	Persistent infection of the $UTERINE CERVIX$ with high risk human papillomaviruses (HPV) is causally associated with #CANCER OF THE CERVIX#	1	causes1	causes2	1
531	Pathogenesis of $HASHIMOTO'S #THYROID#ITIS$ is largely cell mediated immune destruction of the #THYROID#	2	causes2	causes1	2
532	Interleukin 6 (IL 6) is an attractive candidate gene for osteoporosis susceptibility, because it has effects on $BONE CELLS$ and has been implicated in the pathogenesis of #OSTEOPOROSIS#	5	location1	location2	1
533	The choice of the antiarrhythmic treatment must always be based on the type of $ARRHYTHMIA$ the presence of a structural cardiopathy and the potential side effects of the #ANTIARRHYTHMIC# drug.	1	causes1	causes2	1
534	Remarkable examples are arteriosclerosis and its complications, where the role of thromboxane and prostacyclin was discovered and led to the development of strategies for the prevention of $MYOCARDIAL INFARCTION$ by #ACETYLSALICYLIC ACID#	7	treats1	treats2	1
535	The possibility that the distribution of skin lesions in some cutaneous diseases is due to variations in the $ANTIGENIC PROPERTIES OF SKIN$ was investigated by mapping the expression of the #SKIN SPECIFIC PEMPHIGUS VULGARIS# and bullous pemphigoid antigens in different regions of the body.	9	diagnosed by1	diagnosed by2	1
536	However, in 75% of the dogs with $CUSHING'S SYNDROME$ #EXOGENOUS DEXAMETHASONE# was cleared completely in the 3 hour test.	1	causes1	causes2	1
537	The $GLUCAGON$ and norepinephrine responses to #INSULIN INDUCED HYPOGLYCEMIA# are blunted in late pregnancy in the dog, impacting on the magnitude of the metabolic responses to the fall in glucose.	8	treats2	treats1	2
538	The sap of the plant Euphorbia peplus is a traditional remedy for $SKIN CONDITIONS$ including #ACTINIC KERATOSIS#	7	treats1	treats2	1
539	$OSTEOGENESIS IMPERFECTA$ (OI) is a genetic disorder of increased bone fragility and #LOW BONE MASS# Severity varies widely, ranging from intrauterine fractures and perinatal lethality to very mild forms without fractures.	2	causes2	causes1	2
540	We conclude that symptoms putatively associated with $HYPERTENSION$ are common among ED patients with #ELEVATED BP# and their prevalence appears unrelated to BP value.	2	causes2	causes1	2
541	malaria  Dihydroartemisinin piperaquine against multidrug resistant Plasmodium falciparum malaria in Vietnam: randomised clinical trial  Artesunate combinations for treatment of malaria: meta analysis  Efficacy of the RTS,S/AS02A vaccine against $PLASMODIUM FALCIPARUM INFECTION$ and disease in young African children: randomised controlled trial  Combination treatments for uncomplicated falciparum #MALARIA# in Kampala, Uganda: randomised clinical trial  Mefloquine resistance in Plasmodium falciparum and increased pfmdr1 gene copy number  Supervised versus unsupervised intake of six dose artemether lumefantrine for treatment of acute, uncomplicated Plasmodium falciparum malaria in Mbarara, Uganda: a randomised trial  Amodiaquine alone.	1	causes1	causes2	1
542	In other studies by the same team, in patients with $HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA$ the addition of #EZETIMIBE# to 40 mg/d of either simvastatin or atorvastatin increased effectiveness almost 4 times more than increasing the statin dosage to 80 mg/d  (2).	7	treats1	treats2	1
543	$LITHIUM$ treatment, initially considered specific for #BIPOLAR DISORDER# has since been shown to provide additional benefits in affective and other disorders.	8	treats2	treats1	2
544	The proposed unifying model of natural $POLIOVIRUS$ evolution has important implications for the epidemiology of #POLIOMYELITIS#	1	causes1	causes2	1
545	There are numerous side effects to anabolic steroids, including hypertension and atherosclerosis, blood clotting, $JAUNDICE$ #HEPATIC CARCINOMA# tendon damage, psychiatric and behavioural effects and, in males, reduced fertility and gynaccomastia.	1	causes1	causes2	1
546	At the end of the growth period, when the pigs were challenged with $HALOTHANE$ to detect the #MALIGNANT HYPERTHERMIA SYNDROME# 3 pigs were found to be susceptible.	10	diagnosed by2	diagnosed by1	2
547	In most recently infected patients $THROMBOCYTOPENIA$ is due to accelerated platelet destruction; in these patients the #PLATELET SEQUESTRATION# is predominantly splenic, and splenectomy is usually effective.	1	causes1	causes2	1
548	Among them, the most common include $ARTHRITIS$ of the large and medium sized #JOINTS# in FMF and CINCA, arthralgia in HIDS, and myalgia or pseudo fasciitis in TRAPS.	6	location2	location1	2
549	The object of the study was to determine whether dexamethasone improved the efficacy of the serotonin receptor (5 HT3) antagonist granisetron in controlling acute (within 24 h) emesis in cancer patients receiving high dose cisplatin chemotherapy and to ascertain whether continuation of $GRANISETRON$ after 24 h reduces the occurrence of delayed #EMESIS#	8	treats2	treats1	2
550	Indeed, administration of galanin receptor agonists into brain areas pertinent to the initiation and propagation of $EPILEPTIC ACTIVITY ATTENUATED SEIZURE RESPONSES$ under conditions of animal models of #EPILEPSY#; pharmacological blocking of galanin receptors exerted proconvulsant effects.	1	causes1	causes2	1
551	The Tat protein of the $HUMAN IMMUNODEFICIENCY VIRUS (HIV)$ has been implicated in the pathophysiology of the neurocognitive deficits associated with #HIV INFECTION#	1	causes1	causes2	1
552	The $SULBACTAM AND AMPICILLIN COMBINATION$ is an effective combination for the treatment of #SOFT TISSUE INFECTIONS#	8	treats2	treats1	2
553	The occurrence of factor $VIII (FVIII) INHIBITORS$ is one of the major complications of the treatment of #HAEMOPHILIA A# We present this review as a description of the major players of the antiFVIII immune response, with particular emphasis on the nature and properties of the different antiFVIII antibodies, their mechanisms of action in inhibiting FVIII activity, their potential neutralization by anti idiotypic antibodies, and the importance of the T cell in participating in the induction of FVIII inhibitors.	2	causes2	causes1	2
554	Although the $WOLFRAM SYNDROME$ is rare, it should be considered in diabetic patients with #UNEXPLAINED OPTIC ATROPHY# and hearing loss or with polyuria and polydipsia in the presence of adequate blood sugar control.	2	causes2	causes1	2
555	Altogether, 1924 women were studied: 42.8% with a normal $CERVIX$ 16.2% with #CERVICAL INTRAEPITHELIAL NEOPLASIA (CIN I)#, 12.7% with CIN II, 20.8% with CIN III, and 7.6% with invasive cervical cancer (ICC.	5	location1	location2	1
556	Unfortunately, the majority of CKD patients with $TYPE 2 DIABETES$ eventually require #INSULIN THERAPY#.	7	treats1	treats2	1
557	In contrast to previous studies with its metabolite $IBUPROFEN$ reparixin does not enhance #INFLAMMATION# in this model.	8	treats2	treats1	2
558	Whereas anxiety responds independently to exposure therapy, and hence that the $ANXIETY$ reduction model of #OBSESSIVE COMPULSIVE NEUROSIS# is inadequate.	7	treats1	treats2	1
559	Recent studies indicate, however, that the prevalence and, to a lesser extent, the intensity of $DENTAL FLUOROSIS$ have increased in schoolchildren in both fluoridated and #FLUORIDE DEFICIENT AREAS#.	10	diagnosed by2	diagnosed by1	2
560	Localized amyloidosis of the bladder is a rare cause of $HEMATURIA$ which is often confused with #BLADDER CANCER#	1	causes1	causes2	1
561	Abdi EA, Nguyen GK, Ludwig RN et al. Pulmonary sarcoidosis following $INTERFERON THERAPY$ for #ADVANCED RENAL CELL CARCINOMA#	8	treats2	treats1	2
562	All cases showed $FACIAL ASYMMETRY$ one of them exhibiting marked #FACIAL HEMIHYPERTROPHY#	1	causes1	causes2	1
563	The use of $INSULIN SECRETAGOGUES$ in the treatment of #TYPE 2 DIABETES#	8	treats2	treats1	2
564	KTA7 was considered to be derived from large cell undifferentiated carcinoma with neuroendocrine differentiation (large cell neuroendocrine tumor) and thus may fine use in studies on the pathobiology of $LARGE CELL TYPE NEUROENDOCRINE TUMORS$ since it expresses at the same time marker substances of #NEUROENDOCRINE DIFFERENTIATION# and the hCG alpha subunit.	10	diagnosed by2	diagnosed by1	2
565	PERIPHERAL NERVOUS SYSTEM DISORDERS  INTRODUCTION  The peripheral nervous system refers to the $CRANIAL NERVES$ (see  #NEURO OPHTHALMOLOGIC AND CRANIAL NERVE DISORDERS# and spinal nerves from their origin to their end.	5	location1	location2	1
566	Treatment of $CANDIDEMIA$ is more complicated because of the changing epidemiology of #CANDIDA# and introduction of newer antifungal agents.	2	causes2	causes1	2
567	$WOLFRAM SYNDROME$ (WS), an infrequent cause of #DIABETES MELLITUS# derives its name from the physician who first reported the combination of juvenile onset diabetes mellitus and optic atrophy.	2	causes2	causes1	2
568	An understanding of the biologic characteristics and cellular tropism of $HUMAN IMMUNODEFICIENCY VIRUS (HIV)$ is critical to appreciate the diverse neurologic manifestations of HIV infection in patients with the #ACQUIRED IMMUNODEFICIENCY SYNDROME (AIDS)#	1	causes1	causes2	1
